Date,High,Low,Open,Close,Volume,Adj Close
2016-03-09,416.0320129394531,411.6059875488281,413.8940124511719,414.8599853515625,70012304,414.8599853515625
2016-03-10,417.5119934082031,413.2510070800781,414.7439880371094,417.1310119628906,81022896,417.1310119628906
2016-03-11,423.9259948730469,417.01300048828125,417.2380065917969,421.69000244140625,73969696,421.69000244140625
2016-03-12,421.7950134277344,410.093994140625,421.6050109863281,411.6239929199219,92712896,411.6239929199219
2016-03-13,416.60400390625,411.6419982910156,411.64801025390625,414.06500244140625,74322800,414.06500244140625
2016-03-14,416.6839904785156,414.20098876953125,414.20098876953125,416.43798828125,95259400,416.43798828125
2016-03-15,418.1310119628906,414.9849853515625,416.38800048828125,416.8299865722656,66781700,416.8299865722656
2016-03-16,417.6860046386719,415.9119873046875,416.88800048828125,417.010986328125,65185800,417.010986328125
2016-03-17,420.99700927734375,417.8890075683594,417.8890075683594,420.6210021972656,83528600,420.6210021972656
2016-03-18,420.5469970703125,406.1369934082031,420.5469970703125,409.5480041503906,104940000,409.5480041503906
2016-03-19,410.9840087890625,407.2300109863281,409.2650146484375,410.4440002441406,58423000,410.4440002441406
2016-03-20,414.625,410.4010009765625,410.4010009765625,413.7550048828125,45947900,413.7550048828125
2016-03-21,413.4179992675781,410.3810119628906,413.4179992675781,413.3070068359375,61655400,413.3070068359375
2016-03-22,418.375,412.531005859375,413.1319885253906,418.0889892578125,66813300,418.0889892578125
2016-03-23,419.26800537109375,417.364013671875,418.1610107421875,418.0409851074219,61444200,418.0409851074219
2016-03-24,418.67999267578125,415.4859924316406,418.42401123046875,416.3940124511719,68346704,416.3940124511719
2016-03-25,418.0799865722656,415.5580139160156,416.50799560546875,417.177001953125,52560000,417.177001953125
2016-03-26,418.98699951171875,416.2590026855469,417.364990234375,417.94500732421875,44650400,417.94500732421875
2016-03-27,428.7969970703125,417.71099853515625,418.1400146484375,426.7650146484375,71229400,426.7650146484375
2016-03-27,426.85699462890625,423.2929992675781,426.5480041503906,424.2309875488281,68522800,424.2309875488281
2016-03-28,426.2030029296875,412.6809997558594,424.3039855957031,416.5159912109375,75411504,416.5159912109375
2016-03-29,416.8340148925781,412.4960021972656,416.8340148925781,414.8160095214844,66034100,414.8160095214844
2016-03-30,418.3689880371094,415.2569885253906,415.2569885253906,416.72900390625,60215200,416.72900390625
2016-03-31,418.1730041503906,415.83099365234375,416.760009765625,417.9599914550781,51235700,417.9599914550781
2016-04-01,422.08099365234375,418.4219970703125,418.4219970703125,420.87298583984375,45681200,420.87298583984375
2016-04-02,421.5799865722656,419.6969909667969,421.1730041503906,420.90399169921875,38053700,420.90399169921875
2016-04-03,422.3429870605469,419.60101318359375,421.29901123046875,421.4440002441406,50634300,421.4440002441406
2016-04-04,424.2569885253906,420.614013671875,421.0169982910156,424.0299987792969,60718000,424.0299987792969
2016-04-05,424.5270080566406,422.72900390625,424.28399658203125,423.4129943847656,59091000,423.4129943847656
2016-04-06,423.6570129394531,420.51800537109375,423.6199951171875,422.7449951171875,57858600,422.7449951171875
2016-04-07,425.3609924316406,419.635009765625,422.9070129394531,420.3489990234375,63454700,420.3489990234375
2016-04-08,420.8909912109375,416.5150146484375,420.8110046386719,419.4110107421875,49792700,419.4110107421875
2016-04-09,422.43499755859375,419.2569885253906,419.5920104980469,421.5639953613281,73478600,421.5639953613281
2016-04-10,422.739013671875,420.5329895019531,421.87200927734375,422.4830017089844,50747500,422.4830017089844
2016-04-11,427.2770080566406,422.8429870605469,422.8429870605469,425.19000244140625,70728800,425.19000244140625
2016-04-12,426.6579895019531,422.9159851074219,425.6319885253906,423.7340087890625,69060400,423.7340087890625
2016-04-13,425.3710021972656,423.01300048828125,423.93499755859375,424.2820129394531,45281000,424.2820129394531
2016-04-14,429.9280090332031,424.427001953125,424.427001953125,429.7130126953125,54801500,429.7130126953125
2016-04-15,432.625,428.9840087890625,429.57501220703125,430.5719909667969,39392800,430.5719909667969
2016-04-16,431.3710021972656,426.0790100097656,430.635986328125,427.39898681640625,52125900,427.39898681640625
2016-04-17,429.27398681640625,427.08599853515625,427.6109924316406,428.59100341796875,55670900,428.59100341796875
2016-04-18,436.0199890136719,428.10400390625,428.7030029296875,435.5090026855469,52810500,435.5090026855469
2016-04-19,443.0539855957031,434.406005859375,435.3240051269531,441.3890075683594,72890096,441.3890075683594
2016-04-20,450.5480041503906,440.9519958496094,441.4159851074219,449.42498779296875,68204704,449.42498779296875
2016-04-21,449.80999755859375,444.1499938964844,449.68798828125,445.73699951171875,58804400,445.73699951171875
2016-04-22,450.2820129394531,444.33099365234375,445.8609924316406,450.2820129394531,50485400,450.2820129394531
2016-04-23,460.14599609375,448.9280090332031,450.55999755859375,458.55499267578125,68198400,458.55499267578125
2016-04-24,466.6199951171875,453.5920104980469,459.1210021972656,461.4259948730469,87091800,461.4259948730469
2016-04-25,467.9649963378906,461.6210021972656,461.64801025390625,466.0889892578125,78971904,466.0889892578125
2016-04-26,467.0790100097656,444.1340026855469,466.2619934082031,444.68701171875,93564896,444.68701171875
2016-04-27,449.5509948730469,436.6499938964844,445.0379943847656,449.010986328125,74064704,449.010986328125
2016-04-28,455.3840026855469,446.0169982910156,449.4079895019531,455.09698486328125,49258500,455.09698486328125
2016-04-29,455.5870056152344,447.6969909667969,455.1780090332031,448.3179931640625,69322600,448.3179931640625
2016-04-30,452.47900390625,447.927001953125,448.4840087890625,451.875,40660100,451.875
2016-05-01,452.44500732421875,441.7760009765625,451.9330139160156,444.66900634765625,92127000,444.66900634765625
2016-05-02,451.09698486328125,442.61700439453125,444.72698974609375,450.3039855957031,59366400,450.3039855957031
2016-05-03,450.37799072265625,445.6300048828125,450.1830139160156,446.72198486328125,50407300,446.72198486328125
2016-05-04,448.5060119628906,445.88299560546875,446.71099853515625,447.97601318359375,50440800,447.97601318359375
2016-05-05,461.375,447.0679931640625,447.9419860839844,459.6029968261719,72796800,459.6029968261719
2016-05-06,460.67498779296875,457.3240051269531,459.6390075683594,458.5360107421875,38364500,458.5360107421875
2016-05-07,459.4169921875,455.9830017089844,458.4289855957031,458.5480041503906,40315000,458.5480041503906
2016-05-08,462.4809875488281,456.531005859375,458.20599365234375,460.4830017089844,55493100,460.4830017089844
2016-05-09,461.9289855957031,448.9540100097656,460.51800537109375,450.8949890136719,58956100,450.8949890136719
2016-05-10,454.57598876953125,450.864013671875,450.864013671875,452.7279968261719,50605200,452.7279968261719
2016-05-11,454.9490051269531,449.25,452.4469909667969,454.7659912109375,59849300,454.7659912109375
2016-05-12,457.05499267578125,453.4530029296875,454.8500061035156,455.6700134277344,60845000,455.6700134277344
2016-05-13,456.83599853515625,454.7860107421875,455.822998046875,455.6709899902344,37209000,455.6709899902344
2016-05-14,458.6919860839844,455.4590148925781,455.7590026855469,457.5679931640625,28514000,457.5679931640625
2016-05-15,458.20001220703125,452.94500732421875,457.58599853515625,454.1629943847656,59171500,454.1629943847656
2016-05-16,455.0719909667969,453.6050109863281,454.0090026855469,453.7829895019531,64100300,453.7829895019531
2016-05-17,455.99798583984375,453.29901123046875,453.6910095214844,454.6189880371094,86850096,454.6189880371094
2016-05-18,454.63299560546875,438.7149963378906,454.52398681640625,438.7149963378906,96027400,438.7149963378906
2016-05-19,444.0539855957031,437.3890075683594,437.7929992675781,442.6759948730469,81987904,442.6759948730469
2016-05-20,443.77801513671875,441.70599365234375,442.96600341796875,443.18798828125,42762300,443.18798828125
2016-05-21,443.427001953125,439.0350036621094,443.2179870605469,439.322998046875,39657600,439.322998046875
2016-05-22,444.3450012207031,438.822998046875,439.3479919433594,444.1549987792969,50582500,444.1549987792969
2016-05-23,447.1000061035156,443.92999267578125,444.2909851074219,445.9809875488281,65783100,445.9809875488281
2016-05-24,450.2980041503906,446.06201171875,446.06201171875,449.5989990234375,65231000,449.5989990234375
2016-05-25,453.6440124511719,447.89599609375,449.6719970703125,453.3840026855469,65203800,453.3840026855469
2016-05-26,478.14898681640625,453.52099609375,453.52099609375,473.4639892578125,164780992,473.4639892578125
2016-05-27,533.4730224609375,472.6990051269531,473.02899169921875,530.0399780273438,181199008,530.0399780273438
2016-05-28,553.9600219726562,512.1790161132812,527.4769897460938,526.2329711914062,148736992,526.2329711914062
2016-05-29,544.3489990234375,522.9630126953125,528.4710083007812,533.864013671875,87958704,533.864013671875
2016-05-30,546.6179809570312,520.6619873046875,534.1909790039062,531.385986328125,138450000,531.385986328125
2016-05-31,543.0800170898438,525.635986328125,531.1069946289062,536.9199829101562,86061800,536.9199829101562
2016-06-01,540.3519897460938,533.0780029296875,536.5150146484375,537.9719848632812,60378200,537.9719848632812
2016-06-02,574.6380004882812,536.9199829101562,537.6820068359375,569.1939697265625,122020000,569.1939697265625
2016-06-03,590.1320190429688,564.2379760742188,569.7050170898438,572.7269897460938,94925296,572.7269897460938
2016-06-04,582.8079833984375,569.177978515625,573.3079833984375,574.9769897460938,68874096,574.9769897460938
2016-06-05,586.469970703125,574.6019897460938,574.6019897460938,585.5369873046875,72138896,585.5369873046875
2016-06-06,590.2589721679688,567.5139770507812,585.4450073242188,576.5969848632812,107770000,576.5969848632812
2016-06-07,582.8389892578125,573.1300048828125,577.1669921875,581.64501953125,80265800,581.64501953125
2016-06-08,582.2030029296875,570.9509887695312,582.2030029296875,574.6300048828125,71301000,574.6300048828125
2016-06-09,579.1270141601562,573.3250122070312,575.8369750976562,577.469970703125,66991900,577.469970703125
2016-06-10,607.1160278320312,578.6740112304688,578.6740112304688,606.7269897460938,82357000,606.7269897460938
2016-06-11,684.843994140625,607.0390014648438,609.6840209960938,672.7839965820312,277084992,672.7839965820312
2016-06-12,716.0040283203125,664.4869995117188,671.6539916992188,704.3759765625,243295008,704.3759765625
2016-06-13,704.5040283203125,662.8040161132812,704.5040283203125,685.5590209960938,186694000,685.5590209960938
2016-06-14,696.302978515625,672.5609741210938,685.6849975585938,694.468994140625,99223800,694.468994140625
2016-06-15,773.7219848632812,696.5230102539062,696.5230102539062,766.3079833984375,271633984,766.3079833984375
2016-06-16,775.3560180664062,716.5560302734375,768.4869995117188,748.9089965820312,363320992,748.9089965820312
2016-06-17,777.989990234375,733.9290161132812,748.7559814453125,756.2269897460938,252718000,756.2269897460938
2016-06-18,766.6209716796875,745.6279907226562,756.68798828125,763.781005859375,136184992,763.781005859375
2016-06-19,764.083984375,732.7269897460938,763.927001953125,737.2260131835938,174511008,737.2260131835938
2016-06-20,735.8829956054688,639.0700073242188,735.8829956054688,666.6519775390625,309944000,666.6519775390625
2016-06-21,678.6699829101562,587.4829711914062,665.9149780273438,596.1160278320312,266392992,596.1160278320312
2016-06-22,629.3270263671875,558.1389770507812,597.4429931640625,623.9769897460938,253462000,623.9769897460938
2016-06-23,681.7269897460938,625.27197265625,625.5750122070312,665.2990112304688,224316992,665.2990112304688
2016-06-24,691.7310180664062,646.5590209960938,665.281005859375,665.1229858398438,126656000,665.1229858398438
2016-06-25,665.97998046875,616.9340209960938,665.9310302734375,629.3670043945312,109225000,629.3670043945312
2016-06-26,655.2750244140625,620.5239868164062,629.3489990234375,655.2750244140625,122134000,655.2750244140625
2016-06-27,659.2479858398438,637.7730102539062,658.1019897460938,647.0009765625,138384992,647.0009765625
2016-06-28,644.6820068359375,628.2839965820312,644.1220092773438,639.8900146484375,142456000,639.8900146484375
2016-06-29,675.4030151367188,636.6079711914062,640.5910034179688,673.3369750976562,138980000,673.3369750976562
2016-06-30,686.1539916992188,669.593994140625,672.5150146484375,676.2960205078125,134431008,676.2960205078125
2016-07-01,703.7020263671875,676.3989868164062,676.7340087890625,703.7020263671875,112354000,703.7020263671875
2016-07-02,704.968017578125,649.0089721679688,704.968017578125,658.6640014648438,129512000,658.6640014648438
2016-07-03,683.6619873046875,650.5079956054688,658.8040161132812,683.6619873046875,92008400,683.6619873046875
2016-07-04,683.4910278320312,665.0659790039062,683.208984375,670.6270141601562,130476000,670.6270141601562
2016-07-05,681.8980102539062,670.4180297851562,670.4180297851562,677.3309936523438,134960992,677.3309936523438
2016-07-06,682.4320068359375,611.833984375,678.0900268554688,640.56201171875,258091008,640.56201171875
2016-07-07,666.7069702148438,636.4669799804688,640.68798828125,666.5230102539062,141970000,666.5230102539062
2016-07-08,666.3839721679688,633.3989868164062,666.3839721679688,650.9600219726562,180536000,650.9600219726562
2016-07-09,652.2940063476562,641.2639770507812,650.5989990234375,649.3599853515625,102532000,649.3599853515625
2016-07-10,659.6290283203125,644.97998046875,648.4840087890625,647.6589965820312,107910000,647.6589965820312
2016-07-11,675.2589721679688,646.7789916992188,648.2830200195312,664.551025390625,138172992,664.551025390625
2016-07-12,668.7000122070312,654.468017578125,664.7969970703125,654.468017578125,131449000,654.468017578125
2016-07-13,662.9019775390625,652.9229736328125,652.9229736328125,658.0780029296875,98511400,658.0780029296875
2016-07-14,667.0770263671875,659.0399780273438,659.1710205078125,663.2550048828125,81673104,663.2550048828125
2016-07-15,666.4600219726562,659.333984375,663.781005859375,660.7670288085938,50330200,660.7670288085938
2016-07-16,682.364990234375,661.9929809570312,661.9929809570312,679.458984375,74407904,679.458984375
2016-07-17,681.5549926757812,668.625,679.8090209960938,673.1060180664062,69465000,673.1060180664062
2016-07-18,673.2769775390625,667.6320190429688,672.7379760742188,672.864013671875,61203300,672.864013671875
2016-07-19,672.9290161132812,663.3599853515625,672.8060302734375,665.6849975585938,94636400,665.6849975585938
2016-07-20,666.218994140625,660.4149780273438,665.22802734375,665.0120239257812,60491800,665.0120239257812
2016-07-21,666.5830078125,646.7219848632812,664.9219970703125,650.6190185546875,134169000,650.6190185546875
2016-07-22,656.3660278320312,648.5239868164062,650.7260131835938,655.5560302734375,69532200,655.5560302734375
2016-07-23,663.1099853515625,652.7930297851562,655.4099731445312,661.2849731445312,118184000,661.2849731445312
2016-07-24,661.8280029296875,653.39501953125,661.2630004882812,654.0969848632812,78176496,654.0969848632812
2016-07-25,656.2249755859375,645.8790283203125,654.2260131835938,651.7839965820312,225135008,651.7839965820312
2016-07-26,657.4559936523438,648.447021484375,651.6270141601562,654.3519897460938,147460992,654.3519897460938
2016-07-27,657.594970703125,654.4920043945312,654.4920043945312,655.0349731445312,86428400,655.0349731445312
2016-07-28,657.7960205078125,654.7860107421875,655.1110229492188,656.9920043945312,60703500,656.9920043945312
2016-07-29,658.2230224609375,654.208984375,657.0120239257812,655.0469970703125,38456100,655.0469970703125
2016-07-30,655.2849731445312,624.364990234375,655.0999755859375,624.6810302734375,110818000,624.6810302734375
2016-07-31,626.1190185546875,605.8839721679688,624.6019897460938,606.27197265625,121887000,606.27197265625
2016-08-01,612.8480224609375,531.333984375,606.39697265625,547.4650268554688,330932992,547.4650268554688
2016-08-02,573.3599853515625,541.5469970703125,548.656005859375,566.35498046875,207982000,566.35498046875
2016-08-03,579.4959716796875,565.7769775390625,566.3289794921875,578.2890014648438,125292000,578.2890014648438
2016-08-04,578.281005859375,569.9819946289062,578.281005859375,575.0430297851562,66127900,575.0430297851562
2016-08-05,588.39599609375,569.468994140625,575.030029296875,587.7780151367188,80797296,587.7780151367188
2016-08-06,597.5130004882812,586.8159790039062,587.77099609375,592.6900024414062,82398400,592.6900024414062
2016-08-07,592.9940185546875,588.0469970703125,592.7360229492188,591.0540161132812,61194100,591.0540161132812
2016-08-08,591.0910034179688,584.7930297851562,591.0380249023438,587.801025390625,92228096,587.801025390625
2016-08-09,599.9840087890625,586.3709716796875,587.6480102539062,592.10302734375,102905000,592.10302734375
2016-08-10,597.5419921875,589.1199951171875,592.1240234375,589.1199951171875,74514400,589.1199951171875
2016-08-11,589.9099731445312,583.8109741210938,588.7979736328125,587.5590209960938,69218000,587.5590209960938
2016-08-12,589.7739868164062,584.97900390625,587.3569946289062,585.5880126953125,43563000,585.5880126953125
2016-08-13,585.666015625,564.781005859375,585.5889892578125,570.4730224609375,60851100,570.4730224609375
2016-08-14,573.5800170898438,563.239990234375,570.4940185546875,567.239990234375,57262300,567.239990234375
2016-08-15,581.7379760742188,566.7160034179688,567.2429809570312,577.4390258789062,58405200,577.4390258789062
2016-08-16,580.8939819335938,571.4299926757812,577.760986328125,573.2160034179688,54443000,573.2160034179688
2016-08-17,577.7919921875,573.4299926757812,573.7069702148438,574.3179931640625,59896600,574.3179931640625
2016-08-18,578.2379760742188,574.1820068359375,574.3389892578125,575.6300048828125,50631600,575.6300048828125
2016-08-19,582.8179931640625,575.4569702148438,576.083984375,581.697021484375,45301400,581.697021484375
2016-08-20,584.1580200195312,580.218017578125,581.9390258789062,581.3079833984375,38299400,581.3079833984375
2016-08-21,588.447998046875,580.593994140625,581.3109741210938,586.7529907226562,72844000,586.7529907226562
2016-08-22,589.4739990234375,581.6339721679688,586.77099609375,583.4149780273438,85349200,583.4149780273438
2016-08-23,583.5900268554688,579.85498046875,583.4119873046875,580.1820068359375,56328200,580.1820068359375
2016-08-24,580.4509887695312,575.1669921875,580.1799926757812,577.760986328125,136130000,577.760986328125
2016-08-25,580.6229858398438,576.8579711914062,577.7529907226562,579.6510009765625,48856800,579.6510009765625
2016-08-26,579.844970703125,568.6300048828125,579.4520263671875,569.947021484375,59698300,569.947021484375
2016-08-27,574.0380249023438,569.739990234375,569.8300170898438,573.9119873046875,86301600,573.9119873046875
2016-08-28,576.2780151367188,573.4650268554688,574.0709838867188,574.1069946289062,110398000,574.1069946289062
2016-08-29,578.3569946289062,574.114013671875,574.114013671875,577.5029907226562,70342400,577.5029907226562
2016-08-30,577.8610229492188,573.6420288085938,577.5910034179688,575.4719848632812,75840896,575.4719848632812
2016-08-31,576.3109741210938,571.8140258789062,575.5460205078125,572.302978515625,76923400,572.302978515625
2016-09-01,575.6430053710938,570.8109741210938,572.4099731445312,575.5369873046875,79910800,575.5369873046875
2016-09-02,599.5,574.0560302734375,575.5549926757812,598.2119750976562,159014000,598.2119750976562
2016-09-03,611.8369750976562,596.8480224609375,598.5900268554688,608.6339721679688,97942896,608.6339721679688
2016-09-04,609.0549926757812,602.2420043945312,608.989990234375,606.5900268554688,82446800,606.5900268554688
2016-09-05,610.8300170898438,605.0910034179688,606.5059814453125,610.4359741210938,78529104,610.4359741210938
2016-09-06,614.5449829101562,608.5130004882812,610.572998046875,614.5440063476562,75032400,614.5440063476562
2016-09-07,628.77001953125,613.843994140625,614.635009765625,626.3159790039062,86713000,626.3159790039062
2016-09-08,626.8300170898438,620.2630004882812,626.3519897460938,622.8610229492188,64550200,622.8610229492188
2016-09-09,625.094970703125,622.39501953125,622.927001953125,623.5089721679688,45016800,623.5089721679688
2016-09-10,628.8179931640625,600.5059814453125,623.4240112304688,606.718994140625,73610800,606.718994140625
2016-09-11,608.458984375,605.4110107421875,607.0050048828125,608.2429809570312,72812304,608.2429809570312
2016-09-12,611.1929931640625,606.9249877929688,608.0250244140625,609.2410278320312,86920600,609.2410278320312
2016-09-13,611.9520263671875,608.4099731445312,608.8410034179688,610.6840209960938,47877700,610.6840209960938
2016-09-14,611.0859985351562,607.155029296875,610.5880126953125,607.155029296875,59464600,607.155029296875
2016-09-15,609.260986328125,606.7349853515625,607.2459716796875,606.9730224609375,64963400,606.9730224609375
2016-09-16,607.8599853515625,605.1920166015625,607.218017578125,605.9840087890625,37140300,605.9840087890625
2016-09-17,610.1580200195312,605.8560180664062,606.2830200195312,609.8740234375,48679400,609.8740234375
2016-09-18,610.9320068359375,608.27001953125,609.8709716796875,609.2269897460938,54796400,609.2269897460938
2016-09-19,609.5250244140625,607.93798828125,609.2540283203125,608.31201171875,72710896,608.31201171875
2016-09-20,603.5880126953125,595.8829956054688,603.5880126953125,597.1489868164062,82776200,597.1489868164062
2016-09-21,598.4869995117188,596.2130126953125,597.2789916992188,596.2979736328125,67085300,596.2979736328125
2016-09-22,603.2050170898438,595.7860107421875,596.198974609375,602.8419799804688,51067000,602.8419799804688
2016-09-23,604.5800170898438,602.0449829101562,602.9609985351562,602.625,35359500,602.625
2016-09-24,603.3809814453125,599.7109985351562,602.7490234375,600.8259887695312,33977800,600.8259887695312
2016-09-25,608.1430053710938,600.3489990234375,600.8070068359375,608.0430297851562,59153800,608.0430297851562
2016-09-26,608.2479858398438,604.1099853515625,608.02197265625,606.166015625,49422400,606.166015625
2016-09-27,606.5900268554688,604.6069946289062,606.2429809570312,604.72802734375,48722600,604.72802734375
2016-09-28,606.823974609375,604.8480224609375,605.0189819335938,605.6929931640625,55658600,605.6929931640625
2016-09-29,609.7349853515625,604.1420288085938,605.7150268554688,609.7349853515625,56122400,609.7349853515625
2016-09-30,615.2369995117188,609.9290161132812,609.9290161132812,613.9829711914062,56357000,613.9829711914062
2016-10-01,614.0050048828125,609.6820068359375,613.947998046875,610.8920288085938,39249800,610.8920288085938
2016-10-02,612.5679931640625,610.4550170898438,610.968017578125,612.1329956054688,46798300,612.1329956054688
2016-10-03,612.0540161132812,609.47900390625,612.052001953125,610.2039794921875,49801600,610.2039794921875
2016-10-04,613.8140258789062,609.6170043945312,610.218017578125,612.510986328125,68077504,612.510986328125
