Date,High,Low,Open,Close,Volume,Adj Close
2019-03-12,1334.0,1314.25,1316.9000244140625,1331.3499755859375,11228736,1324.017822265625
2019-03-13,1360.0,1328.0999755859375,1337.0,1347.300048828125,11236048,1339.880126953125
2019-03-14,1362.0,1336.0999755859375,1349.75,1341.550048828125,10402048,1334.1617431640625
2019-03-15,1358.800048828125,1311.199951171875,1345.0,1321.6500244140625,15893093,1314.371337890625
2019-03-18,1357.949951171875,1329.0,1331.0,1350.050048828125,10105234,1342.614990234375
2019-03-19,1380.0,1343.0999755859375,1360.0,1376.550048828125,9805318,1368.968994140625
2019-03-20,1388.0,1364.0,1377.800048828125,1375.449951171875,9892823,1367.875
2019-03-22,1380.9000244140625,1336.699951171875,1372.5,1341.75,11465112,1334.360595703125
2019-03-25,1336.8499755859375,1316.699951171875,1330.5999755859375,1324.449951171875,7951992,1317.15576171875
2019-03-26,1371.5999755859375,1330.0,1330.300048828125,1367.25,9479288,1359.72021484375
2019-03-27,1377.949951171875,1344.25,1377.949951171875,1349.25,10094174,1341.8193359375
2019-03-28,1369.800048828125,1342.800048828125,1350.25,1360.0,10482938,1352.5101318359375
